25/5/00;1400.22
26/5/00;1380.02
27/5/00;1296.11
28/5/00;1441.63
29/5/00;1490.63
30/5/00;1505.53
31/5/00;1542.09
1/6/00;1553.24
2/6/00;1511.29
3/6/00;1418.50
4/6/00;1563.39
5/6/00;1493.55
6/6/00;1486.61
7/6/00;1492.82
8/6/00;1545.93
9/6/00;1411.37
10/6/00;1326.00
11/6/00;1444.92
12/6/00;1465.22
13/6/00;1491.82
14/6/00;1532.95
15/6/00;1599.41
16/6/00;1579.66
17/6/00;1476.46
18/6/00;1616.32
19/6/00;1605.53
20/6/00;1601.78
21/6/00;1629.39
22/6/00;1660.47
23/6/00;1588.35
24/6/00;1483.04
25/6/00;1636.34
26/6/00;1687.89
27/6/00;1738.81
28/6/00;1749.23
29/6/00;1746.94
30/6/00;1706.90
1/7/00;1641.73
2/7/00;1849.32
3/7/00;1825.74
4/7/00;1804.80
5/7/00;1835.88
6/7/00;1882.32
7/7/00;1789.81
8/7/00;1665.13
9/7/00;1817.05
10/7/00;1717.05
11/7/00;1662.84
12/7/00;1696.21
13/7/00;1733.41
14/7/00;1710.38
15/7/00;1621.25
16/7/00;1730.76
17/7/00;1768.51
18/7/00;1816.23
19/7/00;1840.73
20/7/00;1864.04
21/7/00;1832.87
22/7/00;1766.50
23/7/00;1876.38
24/7/00;1919.34
25/7/00;1953.80
26/7/00;1971.63
27/7/00;1986.71
28/7/00;1897.22
29/7/00;1756.45
30/7/00;1926.47
31/7/00;1958.83
1/8/00;1997.95
2/8/00;2029.58
3/8/00;1916.78
4/8/00;1741.18
5/8/00;1668.51
6/8/00;1768.61
7/8/00;1794.57
8/8/00;1889.36
9/8/00;1931.68
10/8/00;1974.83
11/8/00;1922.45
12/8/00;1807.46
13/8/00;1981.59
14/8/00;1848.86
15/8/00;1995.49
16/8/00;2057.55
17/8/00;2065.51
18/8/00;1991.37
19/8/00;1899.60
20/8/00;2078.49
21/8/00;2092.29
22/8/00;2050.33
23/8/00;2063.22
24/8/00;2122.55
25/8/00;2037.08
26/8/00;1853.53
27/8/00;1943.47
28/8/00;1934.97
29/8/00;1929.49
30/8/00;1946.49
31/8/00;1932.23
1/9/00;1848.22
2/9/00;1717.42
3/9/00;1714.03
4/9/00;1669.06
5/9/00;1682.77
6/9/00;1736.80
7/9/00;1743.56
8/9/00;1660.01
9/9/00;1547.94
10/9/00;1683.32
11/9/00;1692.83
12/9/00;1698.95
13/9/00;1733.69
